Date,AFL,ALB,AOS,APD,ATO,BF-B,BRO,CHRW,CINF,CL,CLX,CVX,DOV,ESS,EXPD,FRT,GWW,HRL,IBM,ITW,JNJ,KMB,KO,LOW,MKC,MMM,NUE,NVDA,O,PNR,PPG,ROP,SPGI,SWK,SYY,TGT,TROW,WMT,WST,XOM
2019-08-02,3600900,1457500,1433400,1011000,631900,920700,926700,1308200,744200,3813500,1321400,9026200,879700,364600,911300,569900,468300,3697600,8474378,1761300,6574900,1407800,13102300,3917900,2000000,2898028,1805600,42834800,1753368,1845700,1124600,472500,1335200,818900,2641200,5134500,1155200,16970100,322900,21376700
2019-08-05,4235700,2421400,4015200,1369700,881400,1157900,2058600,2238600,922500,5215500,1505100,8620300,1108500,353800,1861800,598600,569200,3509000,7442185,2016200,9480000,1614000,19986500,4685100,4000000,3462061,2128100,58915600,2103526,1806700,1080200,618800,1736900,952800,8527900,7255600,1713600,22710000,547400,19080900
2019-08-06,3750200,1731500,2390300,851000,762700,992900,954300,1005000,915700,4868600,1210200,6788000,789300,339600,1639200,605900,541100,3248100,5303952,1536000,7880600,1498400,19903100,4167800,3000000,4179781,1470500,36127200,1790314,2362500,1052600,479800,2488700,785600,4876900,5546300,1373400,21049200,353400,12282400
2019-08-07,3378200,2620800,3431400,1030600,759900,988900,1059600,2055800,801300,4222100,1118900,6853700,926600,368500,1035700,502200,673400,4404000,6204767,1393400,6771700,1751900,17937000,3686700,2000000,7167867,1920800,37256000,2520041,1657600,2167300,414300,1435900,1253600,2854600,4762100,1338400,21835500,321600,15231100
2019-08-08,2968600,4385400,2669800,951900,856000,827200,2145500,1821000,487100,2712900,905400,8868100,958000,267300,903400,369600,357600,3123500,5503111,970300,5260500,1329800,10799000,3495800,1000000,3899080,1374500,30930000,1840675,1402500,1807900,453200,1746900,1125500,3855300,4464100,1158300,13123200,423900,14304100
2019-08-09,2279800,2188000,1230500,1063300,581800,812300,836900,1800200,423700,2993200,567800,5051700,834700,237200,831600,415600,374500,2802900,5485852,966300,4677300,1380900,9260900,5370900,1000000,1892192,1500800,34181600,1413014,821700,1098600,360800,1337200,534300,4744800,4966300,1166500,12580500,320900,13686600
2019-08-12,1999100,1516600,1846300,906800,407300,315600,678800,1097500,505500,2457900,464800,3936500,562600,392600,763100,408400,346900,2406000,4271759,1127000,6852100,881800,6588600,2878800,1000000,1762665,1983100,27920000,1484945,956700,1221700,310400,794000,570500,5190900,5194200,1232100,17605200,165200,9542600
2019-08-13,2745600,1597200,1602700,772500,560900,730000,849500,1104700,793800,2513600,854000,5806400,556100,467200,2568400,350700,561600,3102400,4730117,1219400,5013200,2010700,8581200,5129600,2000000,3880542,2508000,35195600,1185252,909100,986800,566500,1013900,892100,3140400,8412100,1170600,20025900,287500,12403300
2019-08-14,3354900,2087400,2931100,971600,758800,719400,1116600,1097300,611700,3990000,998800,7175600,967400,353000,1238700,418600,470600,2461200,5349453,1265500,7736200,1888500,17088900,5746100,3000000,4851096,2185400,41988000,1429836,1265500,1249000,436000,1339000,665900,3144100,7011500,1248900,27938400,268200,18114400
2019-08-15,2790500,2688300,2826600,1132200,653600,1890000,995500,1027700,475500,3698800,829100,6272600,653800,287100,1101600,426700,524900,2072700,3910889,942600,7251200,1307600,12393200,4745100,2000000,5325429,1651300,47720000,1088347,1214100,890900,372000,919200,821600,2532600,5389000,940900,59438700,143900,12874400
2019-08-16,2738300,1666700,1981000,713800,689900,1091400,1453000,1075700,636900,2549000,759000,6239100,595000,399300,769000,649700,376700,2270700,3150552,926300,5858900,1660500,14288700,4368300,4000000,4164233,1381200,100796000,1346657,1190400,855600,376800,2637800,895400,6745300,4861100,601700,32895600,161100,12649000
2019-08-19,2677700,1388200,2248300,747900,629500,1135900,621600,1474500,522400,2139500,870500,6443700,884900,324000,654400,376300,301000,3038300,3310695,1124800,4958000,1678200,10936200,7212000,2000000,3824808,1962900,81511200,876787,723900,737200,374500,1321900,759200,2845700,7353800,722900,21534300,171600,10032800
2019-08-20,2558100,1091500,1022700,592000,565800,1161900,780300,1491200,418000,2463700,1043200,5150900,629200,206300,685100,278500,351800,3030100,3157456,1009100,7302000,2087600,8176700,9298100,3000000,2465793,1506400,46318800,956251,1615900,1249400,275100,1013400,797500,2310200,8797200,696400,18336900,164500,9743500
2019-08-21,8496800,1003800,829700,584400,340900,1482300,782900,1140700,326100,2527100,803900,4578400,697100,304300,677500,325400,286300,3832300,2934762,785400,6912800,1144300,10886500,19753500,1000000,1941826,1673200,42724400,764918,740700,697700,244600,1133600,916100,3049100,41449400,700500,24469200,216000,10134200
2019-08-22,5260500,1850400,877600,733100,485300,1057000,780800,1237600,403400,1526600,666500,4362100,736700,372100,597900,243800,318200,5667000,2818865,691000,7213500,989200,7467900,7264400,2000000,1724154,1352100,30348800,910843,815500,602200,282200,1059000,770300,2103200,17105700,507800,17986200,188800,8972000
2019-08-23,4366800,1778100,1543200,942300,570100,1375100,952700,1166200,542800,3910900,801800,7653400,727500,329600,1424700,360400,373500,3552300,5040046,1449800,15714000,1427500,14160400,5520700,1000000,5051784,2143300,56805600,1300526,973900,974300,665100,1381500,1455200,2421000,8989600,1199400,18710100,203000,15371900
2019-08-26,3295100,805200,1061500,641500,552800,1335300,941800,892300,589000,1770300,669800,3966400,603000,284000,937300,317800,234800,3037600,2964259,1543900,8889500,1111500,9226900,4720200,1000000,2649499,1330700,31820800,1218482,919300,1168800,289000,1327300,1063200,2038100,5583100,585500,17807100,175100,7343900
2019-08-27,3849300,1066600,1279000,644500,1022500,1461100,769100,930500,469700,2582100,689300,4237100,871600,410200,1190300,293500,238800,2555200,4945488,1291200,20183800,1346500,13537000,3722600,2000000,2728196,1274800,29096800,2385778,1004200,1861700,474700,1025100,802300,3325600,5319900,796000,17201100,212700,9490900
2019-08-28,3194700,2283800,691500,489000,1275300,1992600,901300,1004600,741800,2050600,557100,4153500,653500,187600,674400,281200,254000,1830000,2838426,1330400,9878800,860400,10046400,4187800,990000,2806892,1309600,25561200,1169462,861300,1090800,222000,1030800,955600,2334000,6641000,816700,16113000,146600,9647400
2019-08-29,3264000,2307100,802000,948100,710300,1347700,704700,881900,540700,1819700,785300,4467300,970200,190800,484700,325100,231500,1778900,3108503,1253200,6749900,1057800,9262800,5996600,1000000,3791918,2092800,35797600,972041,708300,586200,302900,1102600,1008000,2458800,5196600,724300,15811500,153200,9004100
2019-08-30,3867900,1403500,648900,875100,624900,1119600,1975800,819400,475400,2899700,1096900,4881100,1058900,541700,892500,315200,227800,1643600,3096788,1330400,7371100,1316700,8746700,4610100,1000000,2352532,2361400,29061600,863990,908500,762500,429200,1452300,899400,2124800,5309000,1051700,17115900,259400,9180800
2019-09-03,3775100,1372100,780600,728600,1121600,1149400,1122600,1355300,609800,1963800,1473100,5672500,974300,333500,703600,591400,361900,2305200,2957983,1352300,5710200,1526900,12991400,3893500,2000000,2195617,1645400,29614000,1727774,1144900,848500,300900,1283000,935700,1972600,3992100,900200,17828100,291800,9849700
2019-09-04,2916100,898800,637500,647200,1000300,1043200,937600,917200,552400,2422900,1196600,4595600,820400,301700,735300,498400,213600,2857300,2351303,992800,4807200,1295100,10718100,4114000,897800,1801894,2005500,22772800,2128190,863600,958100,339600,1491100,657100,1981400,3963700,744900,17348700,339200,6959200
2019-09-05,2922100,1854400,1085500,1233100,753700,1942900,735200,853900,450900,3430900,978800,5394300,880500,226400,775400,310500,316100,2391300,5242134,1258000,4754100,2360100,13677000,3662500,1000000,2895994,1871500,69567600,2346149,1394800,1047100,327400,1185300,1262300,2737800,4144400,1143700,17479200,226400,9901500
2019-09-06,3388800,1023700,1015000,822900,688600,1238200,959000,1586200,451900,2333300,868800,4578200,1106000,279600,809600,690800,295000,1474600,2695333,957600,6758300,2134500,9093500,3462600,1000000,2107711,1676600,37697600,1730767,1080500,1058000,359500,1112600,894200,3098800,5274400,799800,13039200,252400,10418500
2019-09-09,3046700,1216400,1223700,1580100,925500,2008300,991300,1470700,801500,5153000,1490700,5048000,1114800,279200,523700,580800,422200,1764700,4421024,1056300,7684700,3430900,10814900,3782200,1000000,3697195,1731900,41752400,1438918,1359600,1174600,623800,1089700,1485200,3783900,5005500,918600,17921100,504500,12840200
2019-09-10,3967200,2358000,2429600,2356400,657900,3259700,2632400,2586100,770800,4712900,1334600,8728800,952100,352600,965700,482000,432200,2444400,5208766,1486700,8239500,3040400,12038200,4771600,4000000,3875279,1984000,35281200,2119831,1047200,938800,898100,2095700,1369900,3164400,3949200,1045800,14572200,600900,13810800
2019-09-11,3255400,1839300,2260400,1494100,984600,2517700,2176000,2302000,634300,2305700,892700,5509500,904600,226300,946700,410200,333200,3289400,4047706,1274000,6203600,2624700,9740400,4073700,1000000,4280604,1968200,36151200,2236447,1049700,892900,710300,1426200,1397500,2937600,3704700,1221500,15852300,436600,10525700
2019-09-12,3090000,986700,1648200,1203500,651400,1937300,1007700,1145700,521100,2644200,707800,5818300,767000,365900,788200,393200,315400,3139200,2620648,1822200,5250000,1728600,12357900,3471400,1000000,3432998,2763400,32784000,1639538,887100,851900,530400,1285400,1273200,2355400,3185700,1595600,13422900,207000,9100700
2019-09-13,3827000,1169900,2247500,1042500,488500,2493700,936100,1040000,534600,4679600,911100,4885400,812400,299900,1093600,756800,341500,3139300,2308104,1224600,5369800,1672000,11486100,3476500,967200,3030903,1960800,32459200,1976280,1116600,843900,380900,1361600,1125000,2068200,2508300,1014400,16915800,325900,7337200
2019-09-16,2512600,1003000,2263500,1033800,345900,2880600,824200,982200,461500,4116900,1054600,10683900,378700,250100,638300,330700,233900,1613400,2017211,1459800,5101700,2265600,11172000,2433400,799800,2941323,2167000,23183200,1379165,966100,1246800,354400,1152700,863900,2711700,4642500,827500,18270900,389900,19830200
2019-09-17,2531500,1120500,1476500,1008900,762100,2360100,1127500,1322900,636700,3381800,869500,7246500,678900,356900,550500,336600,324100,1464200,3068127,915500,4976400,1925700,11347400,2827300,1000000,3248814,1829300,22304800,1871635,1244500,1448400,412400,1464600,705200,3500300,4325800,739600,13813500,317600,14452200
2019-09-18,2234200,1131000,946000,546100,900900,1722300,604800,1212200,411800,3532800,789600,4801500,749000,275500,727600,408500,283900,1831200,2074846,799500,4373600,1547900,9700400,2246400,1000000,2507653,2869900,25815200,1350785,1412500,1078700,724300,1225900,604400,3148800,2950900,766600,11868000,290200,7292200
2019-09-19,2449500,1238600,971400,858200,411900,2191800,874200,959600,374000,3831300,1112100,4034500,584000,223700,450500,356700,303400,1584300,3232035,661000,4730100,1501400,7560300,2369100,1000000,1941108,2835700,24547600,1342013,953800,1215800,656900,1123000,545400,2232300,2938700,997800,10141800,270700,8050200
2019-09-20,6646200,2741900,1968000,1149400,1216100,4111100,3124500,1623100,892700,4770000,1968200,10420700,960500,656300,1152500,1755400,534500,2571600,5432296,2046200,12053100,2773500,19211500,6226500,2000000,4423884,3932900,35024400,3509832,2936000,1486500,1242100,1412500,1163700,10313500,4199800,2402000,33997200,726400,19736600
2019-09-23,3216200,990400,845500,632500,524900,1617900,1303300,858800,389200,3952000,1360200,4705500,531900,298500,893700,398700,391700,1615500,1901523,1447900,5183700,2271100,6485300,5319700,900200,2318566,3037600,24971200,1333860,860600,933900,715500,889800,947000,2903500,4945300,863500,15487500,339600,7495200
2019-09-24,3654900,1382700,912100,929600,974800,1418900,1928500,1087800,580300,4395800,1400500,6232100,945100,397700,823600,548700,297700,3570900,3380254,1254100,7102600,1518800,10093000,3937700,1000000,3572213,3657300,31726800,2395066,1285600,1139900,958900,1036300,1035300,3167400,5397700,859600,21819300,547500,13307100
2019-09-25,3659900,999500,776100,573500,1300300,1735800,1811900,1064700,717200,2784500,1009300,3762500,528400,217600,645200,469100,285700,2208000,2642928,894100,4522900,1894100,10248400,2908900,1000000,3298807,3538800,30843200,1700014,1002500,675100,455200,925500,1019400,2152500,3934100,1244100,13840800,337700,8035200
2019-09-26,3953000,989000,1017700,561300,724000,1623200,796500,620400,588700,2265200,938400,7834400,499000,251100,565900,306500,272000,1751500,2416051,896100,7545800,1684000,10031200,3992600,1000000,3304907,2939000,23456400,1246759,543300,995900,515000,941900,606100,1708900,5166600,1562400,11960700,274400,8420200
2019-09-27,3625700,1667600,916900,509500,748600,2186700,1039200,699200,396500,3766200,932500,6850700,578100,206700,737100,459800,261100,1441300,2465213,811300,6006500,1546000,7939900,3939600,2000000,3432879,1809300,36205600,1190412,697900,1136700,434000,2070100,676400,1483900,3188600,1049500,10304100,280500,8224000
2019-09-30,4004700,1387800,971400,659500,660000,2426100,769900,1073500,522900,3387800,864000,6108300,685200,271700,1120900,367800,338400,1886300,4171866,821600,6552100,1399800,9808700,4024400,2000000,3000166,1829200,18618400,1496916,1062900,840700,409400,2656700,648700,1854400,3639000,1016200,10204200,318300,9768900
2019-10-01,3412400,1721400,719300,741700,760600,1359900,1074700,1262000,463200,3241800,928700,7116600,681500,323400,1082600,409800,593000,2030400,3096997,1081200,7673000,1169600,14261500,3966100,6000000,3912714,2079000,36600800,1258730,784300,1004700,460100,2480700,718400,1802900,3557400,965600,11187900,262200,10279100
2019-10-02,4182300,1202800,1664400,1362500,557800,3027700,1502400,1845600,515900,3352600,2843200,9702400,989600,430700,953700,600400,559900,2680800,3494477,1111700,12051800,1864000,14343600,5040700,3000000,3554871,2278500,29337200,1131382,807800,1167500,839100,1302100,1010400,2026700,5637600,1484200,17833500,416800,14503700
2019-10-03,3125700,1122100,1554600,833000,509200,2127300,1602600,1252300,513100,2269700,1693200,5315300,675500,304600,676300,345300,364200,1975400,3063525,948200,6997600,1098900,13817500,5002800,2000000,3618737,1600000,45058800,1990934,754700,674600,392500,1219100,687300,2941200,3512600,1010000,15619500,692000,10788400
2019-10-04,3162300,974100,1447900,770700,413400,1133700,1116300,759300,534000,2415100,1252000,4757300,889400,266300,632900,288700,258400,1850900,2524626,679800,7233300,1294500,9295400,4311800,1000000,3165094,1601000,26552400,1497019,754400,997500,340100,1238600,866800,3930400,4116400,788500,13881000,611800,10534800
2019-10-07,2777100,1073600,1288500,727800,419700,1694000,1202200,771600,476900,2484400,931600,4694000,551700,226000,679500,227300,299800,2778100,2538119,696800,5427200,1212500,5964900,3686800,1000000,2955555,1435100,48098400,1240258,560000,996100,429300,1108500,947100,1810900,3755600,882500,14085000,327900,10993000
2019-10-08,3065500,1148000,1321600,1025300,440800,1176800,1723100,1046000,605500,2539200,812500,5323900,609400,285900,847400,505800,369700,2296700,3373768,1088000,7870400,1593200,13301900,3261700,1000000,3327033,1400000,44443600,1172558,1237900,1146000,555400,1044900,1154000,3954400,4339800,1281600,15375300,571400,9748700
2019-10-09,2682900,1144100,1004900,810100,615700,861600,1484500,578200,541100,1844200,735000,4601700,771900,166100,1222200,434800,211900,2828700,2741357,700300,7787700,1409400,7135000,3224000,1000000,4016886,1756300,29241200,1091030,1034300,1481800,414400,1248300,743800,2288600,5832000,1227400,11710200,245300,8580900
2019-10-10,2578200,1093100,1041500,741500,615400,898900,1265000,867600,390500,2219600,767000,3555500,721500,259700,1497300,380800,324300,3870800,2713010,668500,5119700,1140500,8942900,3218500,1000000,3817632,1696000,30912400,1690313,950500,734400,344200,1137500,804900,1483800,3647000,970600,13024500,204200,7100100
2019-10-11,3663000,1318400,1266100,737600,444000,1484300,918200,954700,567000,2574100,675700,5134200,805600,365700,1273700,410300,883000,3386500,3134653,1785700,7161400,1154600,8981700,4498500,1000000,5585559,2948100,44640400,1330145,906500,1313300,464900,1301400,1538900,2876300,4563100,1193500,18383700,247400,10101900
2019-10-14,2594900,1194500,751300,650600,719200,1060800,703600,799900,371600,2556400,605000,2571300,781500,131900,715800,235000,456200,1979000,2415737,667900,5700000,1275600,7306300,2129900,923400,3910681,2606900,20004000,1354913,775300,1168700,302200,629700,958700,3729100,2356300,786300,13719900,159800,6234600
2019-10-15,2781800,803200,925200,679400,693100,1100300,789600,1361500,428300,4404000,903000,3742700,1394200,286400,1108300,509200,332600,2594400,3164673,994100,10008800,1621500,9564300,3340700,1000000,3705926,2066900,66412400,1204550,786300,1275300,440500,886400,693100,1719700,2706100,892200,13550100,299900,6645700
2019-10-16,3347900,721600,1405000,523900,1272400,2542400,1389300,1653500,671800,4436000,763800,3608900,1060600,173600,642700,327500,205100,1891900,5577900,1017500,12434200,1513900,10454800,2900400,1000000,2314499,2006400,42894400,1094539,1193800,1338900,520400,723600,840800,3409500,2315700,924900,11344800,327700,9765800
2019-10-17,2067000,1062800,1002200,463700,548600,921300,1030700,1085200,713400,3760600,590400,3722400,2302100,230800,515300,406900,222200,2544100,16484751,647500,8434000,1082000,13190300,2615600,1000000,2325742,1563900,26343600,1261517,1175200,1784000,517100,1077700,820800,1919000,4100800,701800,11732700,447600,9757200
